ID,p,alpha_rho,beta_rho,seed,num_trees,iter,thin,warmup,sigma2_beta,sigma2_beta_update_freq,beta_acc_prob,n_min,alpha_sigma,beta_sigma,moves,move_probs
1501,20,0.95,2,76,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1502,20,0.95,2,76,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1503,20,0.95,2,76,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1504,20,0.95,2,76,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1505,20,0.95,2,77,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1506,20,0.95,2,77,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1507,20,0.95,2,77,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1508,20,0.95,2,77,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1509,20,0.95,2,78,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1510,20,0.95,2,78,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1511,20,0.95,2,78,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1512,20,0.95,2,78,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1513,20,0.95,2,79,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1514,20,0.95,2,79,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1515,20,0.95,2,79,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1516,20,0.95,2,79,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1517,20,0.95,2,80,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1518,20,0.95,2,80,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1519,20,0.95,2,80,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1520,20,0.95,2,80,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1521,20,0.95,2,81,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1522,20,0.95,2,81,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1523,20,0.95,2,81,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1524,20,0.95,2,81,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1525,20,0.95,2,82,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1526,20,0.95,2,82,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1527,20,0.95,2,82,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1528,20,0.95,2,82,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1529,20,0.95,2,83,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1530,20,0.95,2,83,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1531,20,0.95,2,83,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1532,20,0.95,2,83,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1533,20,0.95,2,84,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1534,20,0.95,2,84,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1535,20,0.95,2,84,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1536,20,0.95,2,84,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1537,20,0.95,2,85,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1538,20,0.95,2,85,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1539,20,0.95,2,85,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1540,20,0.95,2,85,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1541,20,0.95,2,86,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1542,20,0.95,2,86,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1543,20,0.95,2,86,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1544,20,0.95,2,86,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1545,20,0.95,2,87,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1546,20,0.95,2,87,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1547,20,0.95,2,87,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1548,20,0.95,2,87,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1549,20,0.95,2,88,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1550,20,0.95,2,88,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1551,20,0.95,2,88,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1552,20,0.95,2,88,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1553,20,0.95,2,89,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1554,20,0.95,2,89,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1555,20,0.95,2,89,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1556,20,0.95,2,89,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1557,20,0.95,2,90,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1558,20,0.95,2,90,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1559,20,0.95,2,90,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1560,20,0.95,2,90,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1561,20,0.95,2,91,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1562,20,0.95,2,91,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1563,20,0.95,2,91,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1564,20,0.95,2,91,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1565,20,0.95,2,92,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1566,20,0.95,2,92,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1567,20,0.95,2,92,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1568,20,0.95,2,92,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1569,20,0.95,2,93,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1570,20,0.95,2,93,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1571,20,0.95,2,93,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1572,20,0.95,2,93,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1573,20,0.95,2,94,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1574,20,0.95,2,94,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1575,20,0.95,2,94,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1576,20,0.95,2,94,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1577,20,0.95,2,95,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1578,20,0.95,2,95,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1579,20,0.95,2,95,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1580,20,0.95,2,95,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1581,20,0.95,2,96,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1582,20,0.95,2,96,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1583,20,0.95,2,96,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1584,20,0.95,2,96,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1585,20,0.95,2,97,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1586,20,0.95,2,97,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1587,20,0.95,2,97,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1588,20,0.95,2,97,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1589,20,0.95,2,98,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1590,20,0.95,2,98,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1591,20,0.95,2,98,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1592,20,0.95,2,98,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1593,20,0.95,2,99,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1594,20,0.95,2,99,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1595,20,0.95,2,99,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1596,20,0.95,2,99,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1597,20,0.95,2,100,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1598,20,0.95,2,100,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1599,20,0.95,2,100,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1600,20,0.95,2,100,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
